,mm_lon,mm_lat,edge_id,pos,dev,type
2554,-122.209702,47.578609,300,0.447,0.844,matched
2555,-122.210052,47.578659,300,0.518,0.844,matched
2556,-122.210396,47.578712,300,0.588,1.387,matched
2557,-122.210739,47.578766,300,0.658,1.781,matched
2558,-122.21109,47.578815,300,0.729,1.781,matched
2559,-122.211456,47.578873,300,0.804,2.594,matched
2560,-122.211792,47.578922,300,0.873,2.594,matched
2561,-122.212143,47.578976,300,0.944,3.007,matched
2562,-122.212509,47.579029,301,0.596,3.422,matched
2563,-122.212845,47.579094,302,0.45,5.341,matched
2564,-122.213219,47.579166,303,0.005,3.963,matched
2565,-122.213554,47.579247,303,0.053,3.561,matched
2566,-122.21389,47.57933,303,0.102,1.78,matched
2567,-122.214226,47.579433,303,0.151,1.78,matched
2568,-122.214561,47.579544,303,0.202,1.387,matched
2569,-122.214851,47.579655,303,0.247,2.775,matched
2570,-122.215164,47.579784,303,0.296,2.713,matched
2571,-122.215462,47.579922,303,0.345,3.053,matched
2572,-122.215729,47.580063,303,0.39,4.414,matched
2573,-122.215996,47.580208,303,0.437,6.115,matched
2574,-122.216263,47.58036,303,0.484,6.115,matched
2575,-122.216515,47.580521,303,0.53,5.801,matched
2576,-122.216774,47.580692,303,0.579,6.5,matched
2577,-122.217018,47.580853,303,0.625,5.105,matched
2578,-122.217255,47.581009,303,0.67,4.514,matched
2579,-122.217506,47.581192,303,0.72,4.514,matched
2580,-122.217751,47.581364,303,0.767,4.8,matched
2581,-122.218002,47.581547,303,0.817,4.8,matched
2582,-122.218239,47.581722,303,0.865,6.206,matched
2583,-122.218498,47.581894,303,0.914,4.1,matched
2584,-122.218773,47.582062,303,0.964,3.728,matched
2585,-122.219025,47.582203,304,0.113,2.713,matched
2586,-122.219322,47.58234,304,0.83,1.018,matched
2587,-122.219627,47.582478,305,0.042,1.018,matched
2588,-122.219917,47.582611,305,0.095,0.422,matched
2589,-122.220207,47.582737,305,0.147,1.387,matched
2590,-122.220512,47.582867,305,0.201,2.035,matched
2591,-122.22081,47.582993,305,0.254,1.018,matched
2592,-122.221115,47.583122,305,0.308,1.702,matched
2593,-122.221405,47.583244,305,0.359,3.053,matched
2594,-122.221695,47.583366,305,0.41,2.035,matched
2595,-122.222,47.5835,305,0.465,2.035,matched
2596,-122.22229,47.583622,305,0.516,3.41,matched
2597,-122.22258,47.583748,305,0.568,2.396,matched
2598,-122.222878,47.583874,305,0.621,3.728,matched
2599,-122.223167,47.583996,305,0.672,2.396,matched
2600,-122.22345,47.584118,305,0.723,2.035,matched
2601,-122.22374,47.58424,305,0.774,3.41,matched
2602,-122.224045,47.58437,305,0.828,4.07,matched
2603,-122.224319,47.584492,305,0.877,3.41,matched
2604,-122.224625,47.584629,305,0.933,2.713,matched
2605,-122.22493,47.584766,305,0.988,2.035,matched
2606,-122.225235,47.584904,306,0.143,1.702,matched
2607,-122.225525,47.585037,306,0.318,1.387,matched
2608,-122.225822,47.585175,306,0.499,1.018,matched
2609,-122.226112,47.58532,306,0.68,2.035,matched
2610,-122.22641,47.585472,306,0.867,0.708,matched
2611,-122.2267,47.585617,307,0.087,0.0,matched
2612,-122.226982,47.585766,307,0.417,0.0,matched
2613,-122.22728,47.585918,307,0.761,0.0,matched
2614,-122.22757,47.586067,308,0.33,0.0,matched
2615,-122.227844,47.586208,309,0.069,3.728,matched
2616,-122.228134,47.586361,309,0.262,8.139,matched
2617,-122.228416,47.586506,309,0.447,6.44,matched
2618,-122.228714,47.586662,309,0.644,3.403,matched
2619,-122.228996,47.586807,309,0.83,3.728,matched
2620,-122.229279,47.586952,310,0.052,2.035,matched
2621,-122.229584,47.58709,310,0.727,3.728,matched
2622,-122.229866,47.587219,311,0.163,4.07,matched
2623,-122.230179,47.587364,311,0.484,4.426,matched
2624,-122.230492,47.587509,311,0.805,3.052,matched
2625,-122.230789,47.587639,312,0.126,3.41,matched
2626,-122.231102,47.587765,312,0.497,2.396,matched
2627,-122.231422,47.587891,312,0.874,3.41,matched
2628,-122.231743,47.588005,313,0.379,3.41,matched
2629,-122.232063,47.588112,313,0.945,4.793,matched
2630,-122.232399,47.58823,314,0.148,2.396,matched
2631,-122.232712,47.588345,314,0.3,2.775,matched
2632,-122.233025,47.588455,314,0.452,1.387,matched
2633,-122.233345,47.588566,314,0.606,2.396,matched
2634,-122.233658,47.588673,314,0.757,1.387,matched
2635,-122.233978,47.588783,314,0.911,2.035,matched
2636,-122.234291,47.588894,315,0.261,1.017,matched
2637,-122.234596,47.589001,315,0.875,0.0,matched
2638,-122.234917,47.589115,316,0.123,2.035,matched
2639,-122.235245,47.589226,316,0.276,1.017,matched
2640,-122.235565,47.589336,316,0.427,0.422,matched
2641,-122.235901,47.589455,316,0.586,0.422,matched
2642,-122.236221,47.589569,316,0.738,2.396,matched
2643,-122.236542,47.58968,316,0.889,1.387,matched
2644,-122.236862,47.589794,317,0.126,1.387,matched
2645,-122.23719,47.589924,317,0.616,1.017,matched
2646,-122.237495,47.590042,318,0.101,1.017,matched
2647,-122.237793,47.590176,318,0.774,1.017,matched
2648,-122.238098,47.590317,319,0.118,2.035,matched
2649,-122.238388,47.590462,319,0.289,3.728,matched
2650,-122.23867,47.590611,319,0.458,3.728,matched
2651,-122.238945,47.590752,319,0.621,4.744,matched
2652,-122.239227,47.5909,319,0.79,4.744,matched
2653,-122.23951,47.591049,319,0.96,4.744,matched
2654,-122.239777,47.59119,320,0.128,6.114,matched
2655,-122.240051,47.591339,320,0.305,5.426,matched
2656,-122.240349,47.591488,320,0.491,7.122,matched
2657,-122.240623,47.591621,320,0.662,5.426,matched
2658,-122.240929,47.591743,320,0.84,3.41,matched
2659,-122.241234,47.591862,321,0.004,0.422,matched
2660,-122.251511,47.589943,322,0.516,13.051,matched
2661,-122.251671,47.589901,322,0.578,8.107,matched
2662,-122.251945,47.58984,322,0.681,6.724,matched
2663,-122.252251,47.589775,322,0.795,4.777,matched
2664,-122.252602,47.589718,322,0.925,5.6,matched
2665,-122.252907,47.58968,323,0.022,5.093,matched
2666,-122.253258,47.589649,323,0.1,3.838,matched
2667,-122.253586,47.58963,323,0.172,3.374,matched
2668,-122.253899,47.589619,323,0.241,3.796,matched
2669,-122.254234,47.589626,323,0.314,2.952,matched
2670,-122.25457,47.589634,323,0.388,3.796,matched
2671,-122.254883,47.589642,323,0.457,2.952,matched
2672,-122.255203,47.589649,323,0.527,1.687,matched
2673,-122.255531,47.589657,323,0.599,2.531,matched
2674,-122.255867,47.589664,323,0.673,1.687,matched
2675,-122.25618,47.589672,323,0.742,0.422,matched
2676,-122.2565,47.58968,323,0.812,1.265,matched
2677,-122.256836,47.589687,323,0.886,0.422,matched
2678,-122.257149,47.589695,323,0.955,1.265,matched
2679,-122.257484,47.589703,324,0.005,0.422,matched
2680,-122.25782,47.58971,324,0.019,1.265,matched
2681,-122.258133,47.589718,324,0.032,0.0,matched
2682,-122.258484,47.589725,324,0.046,0.844,matched
2683,-122.25882,47.589733,324,0.059,0.0,matched
2684,-122.259186,47.589741,324,0.074,0.844,matched
2685,-122.259552,47.589748,324,0.089,1.687,matched
2686,-122.259933,47.58976,324,0.105,2.952,matched
2687,-122.260315,47.589767,324,0.12,3.796,matched
2688,-122.260696,47.589775,324,0.136,2.952,matched
2689,-122.261101,47.589787,324,0.152,4.218,matched
2690,-122.261467,47.589794,324,0.167,2.952,matched
2691,-122.261848,47.589806,324,0.182,4.218,matched
2692,-122.262215,47.589813,324,0.197,3.374,matched
2693,-122.262604,47.589821,324,0.213,4.218,matched
2694,-122.262985,47.589828,324,0.228,2.952,matched
2695,-122.263367,47.58984,324,0.244,2.531,matched
2696,-122.263733,47.589848,324,0.259,3.374,matched
2697,-122.264099,47.589855,324,0.274,2.531,matched
2698,-122.264503,47.589867,324,0.29,1.687,matched
2699,-122.264885,47.589874,324,0.305,0.844,matched
2700,-122.265266,47.589882,324,0.321,0.0,matched
2701,-122.265648,47.589893,324,0.336,0.844,matched
2702,-122.266037,47.589901,324,0.352,0.0,matched
2703,-122.266418,47.589912,324,0.368,0.422,matched
2704,-122.2668,47.58992,324,0.383,0.422,matched
2705,-122.267181,47.589928,324,0.399,0.422,matched
2706,-122.267548,47.589935,324,0.413,0.422,matched
2707,-122.267937,47.589947,324,0.429,0.422,matched
2708,-122.268303,47.589954,324,0.444,0.422,matched
2709,-122.268684,47.589962,324,0.459,0.422,matched
2710,-122.269051,47.589973,324,0.474,0.844,matched
2711,-122.269417,47.589981,324,0.489,0.422,matched
2712,-122.269783,47.589989,324,0.504,1.265,matched
2713,-122.270164,47.589996,324,0.519,0.422,matched
2714,-122.270554,47.590008,324,0.535,0.844,matched
2715,-122.27092,47.590015,324,0.55,0.0,matched
2716,-122.271286,47.590023,324,0.565,1.265,matched
2717,-122.271667,47.590034,324,0.58,0.0,matched
2718,-122.272034,47.590042,324,0.595,0.844,matched
2719,-122.2724,47.59005,324,0.61,0.0,matched
2720,-122.272766,47.590057,324,0.625,0.844,matched
2721,-122.273132,47.590069,324,0.64,0.422,matched
2722,-122.273499,47.590076,324,0.655,0.844,matched
2723,-122.27388,47.590084,324,0.67,0.0,matched
2724,-122.274246,47.590092,324,0.685,0.844,matched
2725,-122.274635,47.590103,324,0.701,0.422,matched
2726,-122.275002,47.590111,324,0.716,0.844,matched
2727,-122.275368,47.590118,324,0.731,0.0,matched
2728,-122.275734,47.59013,324,0.745,0.422,matched
2729,-122.2761,47.590137,324,0.76,0.422,matched
2730,-122.276466,47.590145,324,0.775,1.265,matched
2731,-122.276833,47.590153,324,0.79,0.422,matched
2732,-122.277199,47.590164,324,0.805,0.422,matched
2733,-122.277565,47.590172,324,0.82,0.422,matched
2734,-122.277916,47.590179,324,0.834,0.422,matched
2735,-122.278282,47.590187,324,0.849,0.422,matched
2736,-122.278633,47.590195,324,0.863,0.422,matched
2737,-122.279015,47.590206,324,0.878,0.844,matched
2738,-122.279366,47.590214,324,0.893,1.687,matched
2739,-122.279732,47.590221,324,0.907,0.422,matched
2740,-122.280083,47.590229,324,0.922,0.422,matched
2741,-122.280449,47.590237,324,0.937,0.422,matched
2742,-122.2808,47.590248,324,0.951,1.687,matched
2743,-122.281166,47.590256,324,0.966,0.844,matched
2744,-122.281517,47.590263,324,0.98,1.687,matched
2745,-122.281868,47.590271,324,0.994,0.422,matched
2746,-122.282219,47.590279,325,0.031,1.265,matched
2747,-122.28257,47.59029,325,0.085,0.844,matched
2748,-122.282898,47.590298,325,0.134,1.687,matched
2749,-122.283264,47.590309,325,0.19,0.844,matched
2750,-122.2836,47.590317,325,0.241,1.687,matched
2751,-122.283966,47.590328,325,0.297,1.265,matched
2752,-122.284317,47.590336,325,0.35,2.109,matched
2753,-122.284668,47.590347,325,0.403,1.687,matched
2754,-122.285034,47.590359,325,0.459,2.952,matched
2755,-122.285385,47.590366,325,0.512,3.796,matched
2756,-122.285736,47.590378,325,0.566,2.952,matched
2757,-122.286087,47.590385,325,0.619,2.109,matched
2758,-122.286453,47.590397,325,0.675,3.374,matched
2759,-122.286797,47.590405,325,0.727,4.218,matched
2760,-122.287148,47.590412,325,0.78,3.374,matched
2761,-122.287498,47.590405,325,0.833,2.531,matched
2762,-122.287849,47.590408,325,0.887,0.844,matched
2763,-122.2882,47.590412,325,0.94,1.265,matched
2764,-122.288551,47.590416,325,0.993,1.687,matched
2765,-122.288887,47.59042,326,0.021,2.109,matched
2766,-122.289253,47.590424,326,0.047,2.531,matched
2767,-122.289581,47.590424,326,0.071,2.531,matched
2768,-122.289917,47.590427,326,0.095,2.952,matched
2769,-122.290268,47.590431,326,0.12,3.374,matched
2770,-122.290634,47.590435,326,0.147,3.796,matched
2771,-122.29097,47.590435,326,0.171,3.796,matched
2772,-122.303581,47.590549,328,0.092,1.687,matched
2773,-122.30365,47.590549,328,0.21,3.796,interpolated
2774,-122.303917,47.590546,328,0.671,8.014,matched
2775,-122.304199,47.590542,329,0.75,10.123,matched
2776,-122.304504,47.590546,330,0.24,8.034,matched
2777,-122.304825,47.590553,330,0.52,7.193,matched
2778,-122.305153,47.590561,330,0.807,6.327,matched
2779,-122.30545,47.590569,331,0.051,5.483,matched
2780,-122.305786,47.590572,331,0.276,5.061,matched
2781,-122.306114,47.590572,331,0.495,5.061,matched
2782,-122.30645,47.590576,331,0.719,4.64,matched
2783,-122.30677,47.59058,331,0.934,4.218,matched
2784,-122.307114,47.590584,332,0.727,3.796,matched
2785,-122.307449,47.590584,333,0.343,5.483,matched
2786,-122.307777,47.590591,333,0.806,4.674,matched
2787,-122.30809,47.590618,334,0.324,5.513,matched
2788,-122.308426,47.590649,334,0.943,3.838,matched
2789,-122.308739,47.59071,335,0.039,4.944,matched
2790,-122.309036,47.590782,335,0.08,4.162,matched
2791,-122.309349,47.590881,335,0.125,2.396,matched
2792,-122.309624,47.590988,335,0.166,1.387,matched
2793,-122.309914,47.591122,335,0.212,0.422,matched
2794,-122.310173,47.591263,335,0.256,0.708,matched
2795,-122.310394,47.591415,335,0.297,2.4,matched
2796,-122.310608,47.591579,335,0.34,2.125,matched
2797,-122.310814,47.591766,335,0.385,3.307,matched
2798,-122.310974,47.591949,335,0.426,3.808,matched
2799,-122.311134,47.592148,335,0.47,3.808,matched
2800,-122.311279,47.592354,335,0.514,4.506,matched
2801,-122.311417,47.592548,335,0.556,4.325,matched
2802,-122.311569,47.592762,335,0.601,2.604,matched
2803,-122.311729,47.592979,335,0.648,3.113,matched
2804,-122.311867,47.593178,335,0.691,2.604,matched
2805,-122.312019,47.593395,335,0.737,2.604,matched
2806,-122.312172,47.593609,335,0.783,2.427,matched
2807,-122.312325,47.593822,335,0.829,1.904,matched
2808,-122.312477,47.594028,335,0.874,2.125,matched
2809,-122.31266,47.594204,335,0.916,0.708,matched
2810,-122.312859,47.59436,335,0.955,1.017,matched
2811,-122.313087,47.594513,335,0.998,2.713,matched
2812,-122.313339,47.594646,336,0.261,5.087,matched
2813,-122.313606,47.594757,336,0.533,5.442,matched
2814,-122.31385,47.594849,336,0.775,5.937,matched
2815,-122.314133,47.594936,337,0.007,7.941,matched
2816,-122.314384,47.595016,337,0.048,6.177,matched
2817,-122.314659,47.595078,337,0.09,6.553,matched
2818,-122.314934,47.595108,337,0.13,8.512,matched
2819,-122.315201,47.595131,337,0.169,7.592,matched
2820,-122.315491,47.595139,337,0.212,8.455,matched
2821,-122.315735,47.595131,337,0.247,9.349,matched
2822,-122.316002,47.595112,337,0.286,8.331,matched
2823,-122.316269,47.595062,337,0.326,9.964,matched
2824,-122.316505,47.59502,337,0.362,9.145,matched
2825,-122.31675,47.594975,337,0.399,8.737,matched
2826,-122.316978,47.594929,337,0.433,10.109,matched
2827,-122.31723,47.594879,337,0.471,10.109,matched
2828,-122.317451,47.594837,337,0.505,9.145,matched
2829,-122.317673,47.594795,337,0.538,9.964,matched
2830,-122.31794,47.594765,337,0.578,9.297,matched
2831,-122.318192,47.594772,337,0.614,6.772,matched
2832,-122.318436,47.594807,337,0.651,4.777,matched
2833,-122.318672,47.594875,337,0.688,3.052,matched
2834,-122.318863,47.594963,337,0.722,0.422,matched
2835,-122.319046,47.595081,337,0.758,2.4,matched
2836,-122.319199,47.595215,337,0.795,3.307,matched
2837,-122.319336,47.595364,337,0.832,3.807,matched
2838,-122.31945,47.59552,337,0.87,4.506,matched
2839,-122.319511,47.595695,337,0.909,5.274,matched
2840,-122.319557,47.595875,337,0.948,5.751,matched
2841,-122.319588,47.596058,337,0.988,5.751,matched
2842,-122.319626,47.596256,338,0.081,5.751,matched
2843,-122.319664,47.596439,338,0.185,5.189,matched
2844,-122.319725,47.596642,338,0.302,4.628,matched
2845,-122.319786,47.596825,338,0.408,4.628,matched
2846,-122.319855,47.597027,338,0.525,4.723,matched
2847,-122.319931,47.597233,338,0.645,5.39,matched
2848,-122.320015,47.597416,338,0.754,5.39,matched
2849,-122.320107,47.597614,338,0.871,5.933,matched
2850,-122.32019,47.597797,338,0.98,5.933,matched
2851,-122.32029,47.59798,339,0.654,4.853,matched
2852,-122.320381,47.598152,340,0.049,5.537,matched
2853,-122.320496,47.598331,340,0.145,4.325,matched
2854,-122.32061,47.598503,340,0.238,4.506,matched
2855,-122.320724,47.598667,340,0.328,3.807,matched
2856,-122.320847,47.598831,340,0.419,4.324,matched
2857,-122.320969,47.598984,340,0.505,3.807,matched
2858,-122.321121,47.599152,340,0.602,3.102,matched
2859,-122.321266,47.599312,340,0.695,2.603,matched
2860,-122.321419,47.599464,340,0.786,2.833,matched
2861,-122.321587,47.599632,340,0.886,2.833,matched
2862,-122.321762,47.599785,340,0.982,3.541,matched
2863,-122.321953,47.599949,341,0.378,2.833,matched
2864,-122.322128,47.600094,341,0.79,2.124,matched
2865,-122.322327,47.600246,342,0.075,2.124,matched
2866,-122.322525,47.600391,342,0.211,1.017,matched
2867,-122.322716,47.600533,342,0.343,0.0,matched
2868,-122.322929,47.600689,342,0.491,0.708,matched
2869,-122.32312,47.600834,342,0.625,0.0,matched
2870,-122.323334,47.60099,342,0.772,1.702,matched
2871,-122.323532,47.601139,342,0.91,1.702,matched
2872,-122.32373,47.601284,343,0.195,2.832,matched
2873,-122.323936,47.601437,343,0.787,2.4,matched
2874,-122.32415,47.601597,344,0.086,3.102,matched
2875,-122.324356,47.601753,344,0.212,2.4,matched
2876,-122.324547,47.601898,344,0.33,3.102,matched
2877,-122.324745,47.602047,344,0.451,3.102,matched
2878,-122.324951,47.602211,344,0.581,3.807,matched
2879,-122.325142,47.60236,344,0.7,3.807,matched
2880,-122.325325,47.602505,344,0.816,2.124,matched
2881,-122.3255,47.602646,344,0.927,3.102,matched
2882,-122.325684,47.602798,345,0.185,3.102,matched
2883,-122.325851,47.602943,345,0.63,1.416,matched
2884,-122.325996,47.603085,346,0.042,2.832,matched
2885,-122.326157,47.603237,346,0.472,2.124,matched
2886,-122.326324,47.603394,346,0.915,1.903,matched
2887,-122.326462,47.603542,347,0.145,1.416,matched
2888,-122.326614,47.603718,347,0.358,0.0,matched
2889,-122.326759,47.603886,347,0.561,0.708,matched
2890,-122.326904,47.604053,347,0.764,1.213,matched
2891,-122.327057,47.604233,347,0.981,0.569,matched
2892,-122.327217,47.60442,348,0.282,1.213,matched
2893,-122.327377,47.604603,348,0.586,0.708,matched
2894,-122.327522,47.604771,348,0.863,0.708,matched
2895,-122.327675,47.604954,349,0.162,0.708,matched
2896,-122.327835,47.605137,349,0.465,1.213,matched
2897,-122.327995,47.60532,349,0.768,0.708,matched
2898,-122.32814,47.605488,350,0.055,0.708,matched
2899,-122.3283,47.605682,350,0.454,0.0,matched
2900,-122.328453,47.60585,350,0.806,0.0,matched
2901,-122.328621,47.606045,351,0.078,0.708,matched
2902,-122.328781,47.606232,351,0.223,0.0,matched
2903,-122.328949,47.606411,351,0.365,1.213,matched
2904,-122.329109,47.606598,351,0.509,0.708,matched
2905,-122.329285,47.606785,351,0.658,0.0,matched
2906,-122.329445,47.606972,351,0.802,0.708,matched
2907,-122.329613,47.607159,351,0.949,1.903,matched
2908,-122.329773,47.607338,352,0.093,0.708,matched
2909,-122.329933,47.607521,352,0.241,1.213,matched
2910,-122.330101,47.607708,352,0.394,1.416,matched
2911,-122.330238,47.607872,352,0.526,1.213,matched
2912,-122.330368,47.608036,352,0.656,1.213,matched
2913,-122.33049,47.608204,352,0.786,0.708,matched
2914,-122.330605,47.608364,352,0.911,0.708,matched
2915,-122.330711,47.608524,353,0.283,3.515,matched
2916,-122.33078,47.608696,354,0.151,1.213,matched
2917,-122.330849,47.608879,354,0.662,1.213,matched
2918,-122.330902,47.60907,355,0.085,2.314,matched
2919,-122.330948,47.609257,355,0.318,4.069,matched
2920,-122.330978,47.609436,355,0.54,6.838,matched
2921,-122.331001,47.609623,355,0.77,10.838,matched
2922,-122.331009,47.609749,355,0.925,4.55,matched
2923,-122.331017,47.609921,356,0.093,13.655,matched
2924,-122.331009,47.610111,356,0.253,18.203,matched
2925,-122.331001,47.610271,356,0.388,23.351,matched
2926,-122.330978,47.610489,356,0.571,31.304,matched
2927,-122.330971,47.610531,356,0.607,25.871,interpolated
